 <MISSION_TIME>,<TEAM ID>, <PACKET_COUNT>, <MODE>, <STATE>, <ALTITUDE>, <TEMPERATURE>, <PRESSURE>,<VOLTAGE>, <GYRO-R>, <GYRO-P>, <GYRO_Y>, <ACCEL_R>, <ACCEL_P>, <ACCEL_Y>, <MAG_R>, <MAG_P>, <MAG_Y>, <AUTO_GYRO_ROTATION_RATE>, <GPS_TIME>, <GPS_ALTITUDE>, <GPS_LATITUDE>, <GPS_LONGTITUDE>, <GPS_SATS>, <CMD_ECHO>
12:24:36,3139,779,F,Rocket,240.1295896,24.25459186,4.25E-269,3.300965665,175.2667007,267.2350205,144.9338027,119.523031,10.53070345,274.3177112,25.82065148,114.7533462,343.2321084,197.3105221,12:24:36,240.1295896,23.11530048,30.13945396,6,STGPS  
12:24:37,3139,780,F,Land,239.0280778,23.12343079,4.25E-269,3.301148073,184.5430569,266.9104292,155.3415844,115.6465833,10.97152629,239.2355424,25.71892141,105.1569973,349.5988411,182.5956885,12:24:37,239.0280778,23.11530048,30.13945396,6,STGPS  
12:24:38,3139,781,F,Flight,237.9265659,26.60266684,4.25E-269,3.297969591,182.5076454,305.752093,166.9071511,120.6379905,9.268797714,280.1335681,23.13483836,108.0747327,343.9740987,190.0953359,12:24:38,237.9265659,23.11530048,30.13945396,6,STGPS  
12:24:39,3139,782,F,Rocket,236.825054,24.06038377,4.25E-269,3.302022146,177.6772373,264.640057,142.2106533,132.4209148,9.950770306,235.5191069,27.14836956,107.2891266,380.0008921,179.8999167,12:24:39,236.825054,23.11530048,30.13945396,6,STGPS  
12:24:40,3139,783,F,Flight,235.7235421,23.62136858,4.25E-269,3.301611836,194.1087106,302.924369,146.7608491,112.3691259,10.5963863,245.7910928,26.56166634,106.3696748,383.625181,176.6187973,12:24:40,235.7235421,23.11530048,30.13945396,6,STGPS  
12:24:41,3139,784,F,Rocket,234.6220302,25.88301441,4.25E-269,3.302128632,170.8054769,280.9893283,161.7585787,131.1691697,10.46857025,258.8419114,25.819637,112.9299808,320.5187096,170.5739471,12:24:41,234.6220302,23.11530048,30.13945396,6,STGPS  
12:24:42,3139,785,F,Land,233.5205184,23.83140292,4.25E-269,3.299859444,176.6108146,277.6494407,154.1831953,119.044922,9.711750059,255.8583715,23.52180731,116.1768672,366.0585103,194.7808945,12:24:42,233.5205184,23.11530048,30.13945396,6,STGPS  
12:24:43,3139,786,F,Land,232.4190065,27.78638386,4.25E-269,3.301094587,194.7567061,287.7464729,154.533856,127.9942447,10.96652415,231.6376277,23.66658211,103.9025546,364.3710599,184.8602334,12:24:43,232.4190065,23.11530048,30.13945396,6,STGPS  
12:24:44,3139,787,F,Flight,231.3174946,23.41219647,4.25E-269,3.297389796,169.4257375,259.3487553,162.5205109,125.0973778,10.51478983,239.8457786,24.38751793,107.0860897,363.8288341,183.9956852,12:24:44,231.3174946,23.11530048,30.13945396,6,STGPS  
12:24:45,3139,788,F,Rocket,230.2159827,22.913289,4.25E-269,3.301051336,174.3632627,289.987798,142.654047,117.3761334,9.709802136,257.9177113,27.15339108,102.7794679,362.1279157,186.1689375,12:24:45,230.2159827,23.11530048,30.13945396,6,STGPS  
12:24:46,3139,789,F,Land,229.1144708,26.57466352,4.25E-269,3.302745896,182.2974593,300.7797667,169.3834306,111.2895163,9.729064744,233.532894,24.72100658,116.5357553,370.6428282,172.3190316,12:24:46,229.1144708,23.11530048,30.13945396,6,STGPS  
12:24:47,3139,790,F,Rocket,228.012959,22.87130189,4.25E-269,3.299452685,168.851552,276.8966165,167.1114289,134.370775,9.4413903,267.1291014,24.37340111,103.9457167,379.6330022,167.5286314,12:24:47,228.012959,23.11530048,30.13945396,6,STGPS  
12:24:48,3139,791,F,Rocket,226.9114471,26.62683953,4.25E-269,3.298988896,183.1426489,283.9704781,150.9493882,113.5280345,10.95062712,259.299895,24.97658788,100.4917631,324.9169187,173.5524538,12:24:48,226.9114471,23.11530048,30.13945396,6,STGPS  
12:24:49,3139,792,F,Flight,225.8099352,26.65848864,4.25E-269,3.302919044,178.5620774,277.4958505,145.7265231,119.2967763,9.088731007,232.4662926,22.65574323,109.5911508,368.2658254,179.3782012,12:24:49,225.8099352,23.11530048,30.13945396,6,STGPS  
12:24:50,3139,793,F,Flight,224.7084233,23.43674693,4.25E-269,3.298384266,181.4996795,297.8519428,158.631577,123.0823664,9.855800346,249.4768629,26.50261469,115.7285016,351.4857178,163.1546141,12:24:50,224.7084233,23.11530048,30.13945396,6,STGPS  
12:24:51,3139,794,F,Flight,223.6069114,26.76779984,4.25E-269,3.300719386,173.8893935,282.1712137,164.1511903,124.5334541,9.158072914,260.1954527,27.38754975,115.502123,344.871477,170.98629,12:24:51,223.6069114,23.11530048,30.13945396,6,STGPS  
12:24:52,3139,795,F,Flight,222.5053996,26.04496199,4.25E-269,3.296850797,179.0666927,280.6351715,152.4516317,112.0552902,9.504542946,266.7018828,22.67979663,115.8107481,339.8404062,172.4528253,12:24:52,222.5053996,23.11530048,30.13945396,6,STGPS  
12:24:53,3139,796,F,Flight,221.4038877,27.42790705,4.25E-269,3.300214502,162.5262489,283.8070446,157.1309969,111.6715074,10.05950968,257.8224356,25.84786949,113.741744,366.9129023,174.8903618,12:24:53,221.4038877,23.11530048,30.13945396,6,STGPS  
12:24:54,3139,797,F,Rocket,220.3023758,24.45101278,4.25E-269,3.303136218,189.9373551,299.2693713,143.7725334,124.9235584,9.744644173,280.0355159,23.25965381,107.1971121,356.7006417,193.0237131,12:24:54,220.3023758,23.11530048,30.13945396,6,STGPS  
12:24:55,3139,798,F,Flight,219.2008639,24.8447554,4.25E-269,3.301482695,186.6984867,302.5277139,157.9816154,124.8406081,10.21329144,256.87433,22.88275599,120.9947626,325.5844292,168.4270658,12:24:55,219.2008639,23.11530048,30.13945396,6,STGPS  
12:24:56,3139,799,F,Flight,218.0993521,24.65710551,4.25E-269,3.302258253,164.5499226,257.977317,152.8451949,116.5647612,10.27196624,266.891511,26.29813509,111.3199767,349.7702273,162.4520343,12:24:56,218.0993521,23.11530048,30.13945396,6,STGPS  
12:24:57,3139,800,F,Flight,216.9978402,27.78190333,4.25E-269,3.29748728,195.9071231,304.2110139,150.1163941,119.0038924,9.865344352,275.346607,24.01104973,106.7792656,343.5777296,196.6230981,12:24:57,216.9978402,23.11530048,30.13945396,6,STGPS  
12:24:58,3139,801,F,Rocket,215.8963283,22.87317542,4.25E-269,3.298855966,163.8660332,300.9563909,155.4161905,126.9328815,10.9601164,232.9058463,27.18412964,112.3326306,364.2675044,197.1583783,12:24:58,215.8963283,23.11530048,30.13945396,6,STGPS  
12:24:59,3139,802,F,Land,214.7948164,27.03171945,4.25E-269,3.299957548,197.1489022,288.0199991,162.3925315,131.2780164,10.56221137,237.9335129,24.88891048,115.8959634,356.2330124,178.4169039,12:24:59,214.7948164,23.11530048,30.13945396,6,STGPS  
12:25:00,3139,803,F,Land,213.6933045,23.56871155,4.25E-269,3.300360828,181.4155011,295.461816,153.6425755,113.6732372,9.480235621,244.6176362,25.1211019,102.3326293,342.5530885,163.8069036,12:25:00,213.6933045,23.11530048,30.13945396,6,STGPS  
12:25:01,3139,804,F,Land,212.5917927,27.1165684,4.25E-269,3.301184051,168.5721492,285.1957034,147.9312644,121.3649143,9.06439975,244.5633512,26.88442108,117.6945161,341.6617969,175.5508985,12:25:01,212.5917927,23.11530048,30.13945396,6,STGPS  
12:25:02,3139,805,F,Rocket,211.4902808,27.03126896,4.25E-269,3.299653351,165.7003423,293.4212028,147.765366,118.2059234,10.06653062,259.3656886,23.79001893,113.2510039,379.9945152,178.2432511,12:25:02,211.4902808,23.11530048,30.13945396,6,STGPS  
12:25:03,3139,806,F,Rocket,210.3887689,23.19307668,4.25E-269,3.298345228,184.5527777,272.268708,168.6953571,118.9043237,10.55789181,250.5614108,26.97382197,119.874386,340.0902848,167.1500428,12:25:03,210.3887689,23.11530048,30.13945396,6,STGPS  
12:25:04,3139,807,F,Rocket,209.287257,24.77071348,4.25E-269,3.30140416,186.4186502,258.3426474,146.2222387,121.7855887,9.910344824,264.5868813,24.59093238,115.4765365,321.7046513,191.3468582,12:25:04,209.287257,23.11530048,30.13945396,6,STGPS  
12:25:05,3139,808,F,Flight,208.1857451,23.08001079,4.25E-269,3.30184792,186.8880554,308.0229536,166.2467659,128.6663812,9.082200078,269.7355752,24.42341751,102.9800295,319.2537681,189.7273767,12:25:05,208.1857451,23.11530048,30.13945396,6,STGPS  
12:25:06,3139,809,F,Rocket,207.0842333,27.11571364,4.25E-269,3.301009341,165.5581437,277.5075764,161.4215254,122.2362208,9.45292573,259.9126148,27.31699688,112.7618038,323.2099479,162.2807269,12:25:06,207.0842333,23.11530048,30.13945396,6,STGPS  
12:25:07,3139,810,F,Flight,205.9827214,23.49435695,4.25E-269,3.300991759,178.8526218,307.4338603,151.5994218,121.3719068,10.08950786,236.4780462,25.39592739,121.6753313,379.9426876,173.5900654,12:25:07,205.9827214,23.11530048,30.13945396,6,STGPS  
12:25:08,3139,811,F,Rocket,204.8812095,26.55982661,4.25E-269,3.297308943,189.8315339,290.3820538,161.1703104,126.7240846,9.763020887,255.457174,24.34724748,109.6404192,328.8868688,182.1565983,12:25:08,204.8812095,23.11530048,30.13945396,6,STGPS  
12:25:09,3139,812,F,Rocket,203.7796976,23.16899621,4.25E-269,3.301770017,168.0369271,266.5782774,169.1210261,121.2232754,9.888904385,239.0090225,24.5322859,105.6116142,349.2648836,183.3752653,12:25:09,203.7796976,23.11530048,30.13945396,6,STGPS  
12:25:10,3139,813,F,Flight,202.6781857,22.9997064,4.25E-269,3.297104103,185.2786534,262.4971271,152.9836256,130.3273319,9.490887651,268.1054917,23.3599608,105.4578283,358.6758201,182.6475393,12:25:10,202.6781857,23.11530048,30.13945396,6,STGPS  
12:25:11,3139,814,F,Flight,201.5766739,25.22078602,4.25E-269,3.301549465,188.0956242,278.307726,153.9680101,125.2524471,10.45745101,243.6938666,26.96382741,106.8030902,353.5864159,188.0161774,12:25:11,201.5766739,23.11530048,30.13945396,6,STGPS  
12:25:12,3139,815,F,Rocket,200.475162,24.59243602,4.25E-269,3.30283849,175.7458917,293.3436139,166.0700871,127.5899766,10.75181607,262.707133,24.58798218,106.3601145,335.3900312,167.4634079,12:25:12,200.475162,23.11530048,30.13945396,6,STGPS  
12:25:13,3139,816,F,Flight,199.3736501,25.83979274,4.25E-269,3.299697628,180.6250923,289.6417653,153.9908266,114.8926897,9.319969789,267.3289351,25.89721698,116.570305,334.9388964,167.2515192,12:25:13,199.3736501,23.11530048,30.13945396,6,STGPS  
12:25:14,3139,817,F,Flight,198.2721382,25.11821493,4.25E-269,3.297191049,183.9038409,281.2826853,164.6513812,123.8052218,10.68773074,266.5546322,25.63615885,109.763561,386.9656003,167.5371651,12:25:14,198.2721382,23.11530048,30.13945396,6,STGPS  
12:25:15,3139,818,F,Land,197.1706263,23.18984268,4.25E-269,3.300147608,179.7884977,253.93264,165.0183775,134.2333436,9.992136639,266.7517478,25.55979562,101.5432794,329.0589262,164.7502917,12:25:15,197.1706263,23.11530048,30.13945396,6,STGPS  
12:25:16,3139,819,F,Rocket,196.0691145,25.77915407,4.25E-269,3.297853816,186.6812039,264.4011244,156.6592016,129.9137033,10.00672205,233.956506,25.27591791,119.2762126,343.5267566,176.8235255,12:25:16,196.0691145,23.11530048,30.13945396,6,STGPS  
12:25:17,3139,820,F,Land,194.9676026,27.72620546,4.25E-269,3.30174657,190.6791381,273.015572,164.5436384,131.279016,10.59191154,244.7657074,25.57546385,110.5050729,354.140813,174.3012423,12:25:17,194.9676026,23.11530048,30.13945396,6,STGPS  
12:25:18,3139,821,F,Rocket,193.8660907,23.19124622,4.25E-269,3.299637021,190.6121903,298.4651383,168.7093388,113.8380885,10.25636528,262.3651639,26.54730527,121.4019333,364.5369449,169.9709229,12:25:18,193.8660907,23.11530048,30.13945396,6,STGPS  
12:25:19,3139,822,F,Flight,192.7645788,25.06524049,4.25E-269,3.300788256,196.9952811,293.5546861,156.6624351,117.7577933,10.43803258,236.0081071,26.05628885,117.5171308,386.1895598,177.9922839,12:25:19,192.7645788,23.11530048,30.13945396,6,STGPS  
12:25:20,3139,823,F,Land,191.663067,24.0820324,4.25E-269,3.299440192,162.6228097,275.3213974,164.6579466,130.265376,9.215140288,275.4693926,23.20431136,101.5293739,333.8450624,196.1731744,12:25:20,191.663067,23.11530048,30.13945396,6,STGPS  
12:25:21,3139,824,F,Rocket,190.5615551,24.73607282,4.25E-269,3.301958778,185.4743167,273.6107463,155.7294912,131.4701775,9.254731707,275.4510472,23.8672126,107.1877209,353.4276378,197.4727026,12:25:21,190.5615551,23.11530048,30.13945396,6,STGPS  
12:25:22,3139,825,F,Flight,189.4600432,26.79255292,4.25E-269,3.29985867,174.0915411,263.9163826,161.6020094,114.1512956,9.307685264,252.0631571,23.80835437,107.7584055,389.0562997,169.0426794,12:25:22,189.4600432,23.11530048,30.13945396,6,STGPS  
12:25:23,3139,826,F,Rocket,188.3585313,24.93517295,4.25E-269,3.301806463,181.9668116,272.0235081,148.6681062,117.914687,9.104742208,268.3466614,26.98385959,116.4205727,343.3352998,167.7321605,12:25:23,188.3585313,23.11530048,30.13945396,6,STGPS  
12:25:24,3139,827,F,Flight,187.2570194,25.60290394,4.25E-269,3.29796552,179.6743411,300.1429392,161.411817,133.2537471,10.6609685,274.0297559,26.25380445,110.1844491,354.8245644,186.9927392,12:25:24,187.2570194,23.11530048,30.13945396,6,STGPS  
12:25:25,3139,828,F,Land,186.1555076,26.73620986,4.25E-269,3.299159876,192.8641335,274.7234245,170.3858416,125.4884908,10.5473334,255.4237732,26.19350591,115.2987246,351.6920665,185.3490493,12:25:25,186.1555076,23.11530048,30.13945396,6,STGPS  
12:25:26,3139,829,F,Flight,185.0539957,24.81701025,4.25E-269,3.296772401,184.5785015,292.5972272,169.2192475,115.4789785,10.62645426,266.3931946,23.59066336,110.723901,371.0419851,164.0371128,12:25:26,185.0539957,23.11530048,30.13945396,6,STGPS  
12:25:27,3139,830,F,Land,183.9524838,23.80349232,4.25E-269,3.3015417,177.1296976,265.9680283,139.8707039,115.9628051,10.46194901,261.6433648,25.41289436,114.8791081,356.1384311,185.658163,12:25:27,183.9524838,23.11530048,30.13945396,6,STGPS  
12:25:28,3139,831,F,Flight,182.8509719,23.44633041,4.25E-269,3.300973783,175.8551325,277.1010103,167.9626477,131.7143213,10.95774378,264.9532276,26.41540509,119.2292183,339.405951,175.9105887,12:25:28,182.8509719,23.11530048,30.13945396,6,STGPS  
12:25:29,3139,832,F,Rocket,181.74946,27.72017667,4.25E-269,3.302562307,171.5531441,279.504076,158.8036902,115.4845908,9.960543015,257.1207513,24.86019397,102.7310237,348.3580892,185.4639324,12:25:29,181.74946,23.11530048,30.13945396,6,STGPS  
12:25:30,3139,833,F,Land,180.6479482,27.15267102,4.25E-269,3.2976013,168.4320422,299.8586334,164.118632,121.6129451,10.90696452,230.7802006,27.33586405,103.588609,387.6567368,194.0300144,12:25:30,180.6479482,23.11530048,30.13945396,6,STGPS  
12:25:31,3139,834,F,Land,179.5464363,24.44333791,4.25E-269,3.299550677,188.6617111,271.3727991,154.1353054,129.2148775,10.25697763,279.7508767,25.35396524,106.3283655,337.1780623,195.9575899,12:25:31,179.5464363,23.11530048,30.13945396,6,STGPS  
12:25:32,3139,835,F,Land,178.4449244,27.14203442,4.25E-269,3.301528057,190.0075842,275.9550172,154.5680483,127.057501,9.538146752,242.785269,26.25376567,113.4957852,377.7340656,171.1279881,12:25:32,178.4449244,23.11530048,30.13945396,6,STGPS  
12:25:33,3139,836,F,Rocket,177.3434125,25.24106839,4.25E-269,3.296935976,169.351551,298.8939257,165.0305799,119.1634216,9.608886661,257.6422558,25.39231553,104.1845476,327.6686015,162.9911759,12:25:33,177.3434125,23.11530048,30.13945396,6,STGPS  
12:25:34,3139,837,F,Flight,176.2419006,24.3042431,4.25E-269,3.302292351,165.240507,295.315176,155.1852954,117.9536461,10.32878622,230.6923608,23.8613211,120.7813702,326.2016792,191.4857442,12:25:34,176.2419006,23.11530048,30.13945396,6,STGPS  
12:25:35,3139,838,F,Rocket,175.1403888,25.29282684,4.25E-269,3.299422928,170.5833959,308.2971145,164.1358276,121.3346054,9.936364823,241.8959786,24.80710184,121.5852346,340.6842625,195.3639927,12:25:35,175.1403888,23.11530048,30.13945396,6,STGPS  
12:25:36,3139,839,F,Land,174.0388769,24.1845499,4.25E-269,3.298317711,188.0899695,258.9740894,163.0682817,117.520311,10.65659015,248.9234344,24.51557837,108.0285508,380.973514,166.9774973,12:25:36,174.0388769,23.11530048,30.13945396,6,STGPS  
12:25:37,3139,840,F,Rocket,172.937365,26.10182511,4.25E-269,3.303003578,190.8227818,283.9875827,147.8300664,111.5307671,9.264523645,238.6120668,23.43583251,115.7133169,350.798509,177.1907139,12:25:37,172.937365,23.11530048,30.13945396,6,STGPS  
12:25:38,3139,841,F,Land,171.8358531,27.24631463,4.25E-269,3.300722686,196.961159,274.5891829,157.9606613,123.8659891,9.065509387,253.6962685,26.60300254,100.707502,319.4238617,187.2422814,12:25:38,171.8358531,23.11530048,30.13945396,6,STGPS  
12:25:39,3139,842,F,Rocket,170.7343413,25.1160302,4.25E-269,3.298601076,176.7977509,268.3424722,153.529756,124.6977744,9.603024633,278.7291899,24.10163256,113.6263611,345.0184585,184.070609,12:25:39,170.7343413,23.11530048,30.13945396,6,STGPS  
12:25:40,3139,843,F,Land,169.6328294,23.265906,4.25E-269,3.302097165,165.0413055,286.9637181,155.4835585,112.2176126,9.236852751,233.9437452,24.45293029,108.8007598,341.6324238,189.9519081,12:25:40,169.6328294,23.11530048,30.13945396,6,STGPS  
12:25:41,3139,844,F,Flight,168.5313175,26.91599685,4.25E-269,3.301243821,189.0884728,288.9479233,157.7098218,117.9972253,9.741862868,241.1042026,23.65658185,105.190674,334.0100308,169.7021083,12:25:41,168.5313175,23.11530048,30.13945396,6,STGPS  
12:25:42,3139,845,F,Land,167.4298056,23.0648246,4.25E-269,3.298748815,166.2919083,301.6402071,141.4176783,127.3109661,10.5988598,270.355917,25.14725282,112.8577794,326.9694076,178.8725924,12:25:42,167.4298056,23.11530048,30.13945396,6,STGPS  
12:25:43,3139,846,F,Land,166.3282937,26.75085837,4.25E-269,3.302763401,179.9937377,300.7014227,151.0695878,126.9561404,9.759251677,244.9166437,26.31496686,121.7166751,376.4066869,169.6353753,12:25:43,166.3282937,23.11530048,30.13945396,6,STGPS  
12:25:44,3139,847,F,Land,165.2267819,25.47858629,4.25E-269,3.30307567,188.2587867,293.9599776,140.1593432,133.807197,9.079959276,270.3350728,24.7465436,103.7600732,338.9583819,194.6964735,12:25:44,165.2267819,23.11530048,30.13945396,6,STGPS  
12:25:45,3139,848,F,Rocket,164.12527,24.78192259,4.25E-269,3.301001791,176.6066521,256.7177593,166.6347888,111.2949268,10.3526894,270.4278828,23.2971482,119.4561655,347.6231491,187.0279129,12:25:45,164.12527,23.11530048,30.13945396,6,STGPS  
12:25:46,3139,849,F,Rocket,163.0237581,27.7643753,4.25E-269,3.298743652,197.4599216,277.575155,149.553018,123.5588556,10.95619036,244.6474783,24.30770402,106.7210165,334.9541578,182.8359932,12:25:46,163.0237581,23.11530048,30.13945396,6,STGPS  
12:25:47,3139,850,F,Rocket,161.9222462,24.92803734,4.25E-269,3.297954241,178.9005311,289.3416369,147.1684522,115.0623211,10.98538071,237.8527434,24.50412874,118.0598746,388.2943951,180.6344535,12:25:47,161.9222462,23.11530048,30.13945396,6,STGPS  
12:25:48,3139,851,F,Land,160.8207343,24.95342503,4.25E-269,3.301835292,179.9799714,254.4155376,153.6733752,112.0857201,10.59007969,250.662669,24.3515082,109.7312622,326.8277743,191.2799735,12:25:48,160.8207343,23.11530048,30.13945396,6,STGPS  
12:25:49,3139,852,F,Flight,159.7192225,22.79273997,4.25E-269,3.299719991,174.6430949,287.9082137,170.0331824,119.7673213,9.044455613,261.9168887,27.18694681,117.8806228,384.2150133,178.6510429,12:25:49,159.7192225,23.11530048,30.13945396,6,STGPS  
12:25:50,3139,853,F,Rocket,158.6177106,27.68527968,4.25E-269,3.299188822,195.3981077,261.8956495,167.5834937,130.8056126,10.8723032,239.5477077,25.9629366,115.1900991,353.8260045,168.6298326,12:25:50,158.6177106,23.11530048,30.13945396,6,STGPS  
12:25:51,3139,854,F,Rocket,157.5161987,26.93904589,4.25E-269,3.297876022,191.8446272,277.6260891,147.6574825,131.6381163,9.687406493,232.1149666,26.42691186,122.0849798,336.2961862,163.8972203,12:25:51,157.5161987,23.11530048,30.13945396,6,STGPS  
12:25:52,3139,855,F,Rocket,156.4146868,26.94388992,4.25E-269,3.301679902,169.7038285,287.0133806,156.9211146,126.5489901,9.478006322,275.4877422,26.16836773,105.5551264,345.0745455,174.9871091,12:25:52,156.4146868,23.11530048,30.13945396,6,STGPS  
12:25:53,3139,856,F,Flight,155.3131749,25.75338632,4.25E-269,3.300197104,165.0421039,255.761014,143.2405412,112.7213307,9.094340814,258.8822073,24.24335232,113.8122711,330.6860681,174.96574,12:25:53,155.3131749,23.11530048,30.13945396,6,STGPS  
12:25:54,3139,857,F,Rocket,154.2116631,26.49138717,4.25E-269,3.296960791,196.029546,274.3268385,146.4857593,126.7820456,9.529551115,244.5820775,22.89210878,109.9564934,372.0826058,197.045004,12:25:54,154.2116631,23.11530048,30.13945396,6,STGPS  
12:25:55,3139,858,F,Rocket,153.1101512,23.10735232,4.25E-269,3.298447867,189.3086736,253.0528097,153.2016476,119.880675,9.391705585,257.9621034,23.10961885,110.4880488,326.4149456,183.6815309,12:25:55,153.1101512,23.11530048,30.13945396,6,STGPS  
12:25:56,3139,859,F,Rocket,152.0086393,26.36431973,4.25E-269,3.302139438,190.230309,306.2556198,151.115422,115.7557933,10.98020468,238.5194853,22.99334662,115.413752,341.084515,184.6202791,12:25:56,152.0086393,23.11530048,30.13945396,6,STGPS  
12:25:57,3139,860,F,Land,150.9071274,24.62633818,4.25E-269,3.302174972,194.6276102,254.5077471,161.3486679,135.1840617,9.563732507,263.1126287,27.10533937,121.9773748,349.3256879,176.9771428,12:25:57,150.9071274,23.11530048,30.13945396,6,STGPS  
12:25:58,3139,861,F,Rocket,149.8056156,23.7871967,4.25E-269,3.302549897,172.2503071,263.5047403,150.5318832,122.7993038,10.78394622,264.4051802,23.71767528,120.7774293,360.8636308,178.572429,12:25:58,149.8056156,23.11530048,30.13945396,6,STGPS  
12:25:59,3139,862,F,Rocket,148.7041037,27.5273995,4.25E-269,3.301568354,172.5776218,287.9179246,169.7530144,120.0863644,9.249340338,229.8260053,22.98232749,106.4067961,382.8381754,189.5235012,12:25:59,148.7041037,23.11530048,30.13945396,6,STGPS  
12:26:00,3139,863,F,Land,147.6025918,24.29297342,4.25E-269,3.301263687,192.7533705,299.7878546,145.9720479,118.1961397,10.66517745,273.4969856,25.91986762,113.4462536,339.2169745,174.3188591,12:26:00,147.6025918,23.11530048,30.13945396,6,STGPS  
12:26:01,3139,864,F,Rocket,146.5010799,27.73001422,4.25E-269,3.300432936,189.4515605,298.73926,142.9647788,116.5752762,10.23376071,274.6660933,24.03258963,112.6049954,337.2914429,187.9366867,12:26:01,146.5010799,23.11530048,30.13945396,6,STGPS  
12:26:02,3139,865,F,Rocket,145.399568,22.96389088,4.25E-269,3.299944068,190.9355619,287.5191359,148.9095514,125.3902034,9.58249621,242.9672042,24.31037283,118.9325336,336.7674749,164.9125545,12:26:02,145.399568,23.11530048,30.13945396,6,STGPS  
12:26:03,3139,866,F,Land,144.2980562,26.53907821,4.25E-269,3.299015986,177.171667,281.7969507,158.9873731,113.6915838,10.86999869,244.7141097,25.20816881,105.4672745,362.7387266,169.0886631,12:26:03,144.2980562,23.11530048,30.13945396,6,STGPS  
12:26:04,3139,867,F,Land,143.1965443,22.7911839,4.25E-269,3.300060755,183.0470242,258.0314403,168.2694542,115.8048037,9.431165842,230.6726276,24.39796567,117.1507757,337.0050846,194.1198923,12:26:04,143.1965443,23.11530048,30.13945396,6,STGPS  
12:26:05,3139,868,F,Flight,142.0950324,27.18244813,4.25E-269,3.298991864,163.5735409,292.2059557,144.6789001,127.1239699,9.048724617,234.9794505,27.3187665,103.0492884,367.025738,183.9686322,12:26:05,142.0950324,23.11530048,30.13945396,6,STGPS  
12:26:06,3139,869,F,Flight,140.9935205,23.76122935,4.25E-269,3.299116383,171.1214077,291.2144224,141.3280095,117.8993822,10.64775844,244.483453,26.25690928,110.0896108,366.418169,195.2284809,12:26:06,140.9935205,23.11530048,30.13945396,6,STGPS  
12:26:07,3139,870,F,Rocket,139.8920086,27.50313775,4.25E-269,3.300659367,195.7271733,304.5643244,154.70079,116.2585953,10.43816928,268.552248,22.65985763,117.987331,381.9187728,179.9027464,12:26:07,139.8920086,23.11530048,30.13945396,6,STGPS  
12:26:08,3139,871,F,Flight,138.7904968,26.25991612,4.25E-269,3.300864781,165.3652529,281.4731492,164.1131107,114.4998478,10.87714949,249.2651273,23.72563589,106.0578076,373.7331571,164.4119809,12:26:08,138.7904968,23.11530048,30.13945396,6,STGPS  
12:26:09,3139,872,F,Land,137.6889849,23.17054099,4.25E-269,3.300454253,182.4779576,277.139415,140.2582608,112.1599595,10.26653443,240.8034267,24.49907339,107.7460553,357.3772764,190.0302172,12:26:09,137.6889849,23.11530048,30.13945396,6,STGPS  
12:26:10,3139,873,F,Land,136.587473,24.35483356,4.25E-269,3.298313835,184.5608556,266.0756488,157.3841613,124.2423201,10.08280044,262.2165776,23.59606559,111.598675,337.624227,188.8256036,12:26:10,136.587473,23.11530048,30.13945396,6,STGPS  
12:26:11,3139,874,F,Land,135.4859611,24.37466884,4.25E-269,3.298609745,173.7886658,305.2632892,147.3753417,134.7515026,9.865418463,234.8740558,26.22681388,116.5228635,365.7040599,185.0869005,12:26:11,135.4859611,23.11530048,30.13945396,6,STGPS  
12:26:12,3139,875,F,Flight,134.3844492,26.3866634,4.25E-269,3.30172609,180.0375,287.0616773,157.5940744,133.2765262,10.09641792,268.4551984,25.20957452,107.0404351,369.1083548,188.1634251,12:26:12,134.3844492,23.11530048,30.13945396,6,STGPS  
12:26:13,3139,876,F,Rocket,133.2829374,26.3215326,4.25E-269,3.300790234,187.835221,308.2806166,168.7080256,124.0404694,10.96645314,243.1147221,23.23626618,116.5236738,358.2105673,178.3146227,12:26:13,133.2829374,23.11530048,30.13945396,6,STGPS  
12:26:14,3139,877,F,Rocket,132.1814255,26.57996039,4.25E-269,3.301319685,177.1973004,282.4509438,151.813506,132.7554954,10.63412183,257.0112805,23.45148844,117.2941552,384.0707307,168.991631,12:26:14,132.1814255,23.11530048,30.13945396,6,STGPS  
12:26:15,3139,878,F,Rocket,131.0799136,26.00974881,4.25E-269,3.297703519,162.3754561,291.6465429,160.099212,132.2624381,9.866567933,250.5038338,25.29969963,107.7517915,381.5331673,185.1167311,12:26:15,131.0799136,23.11530048,30.13945396,6,STGPS  
12:26:16,3139,879,F,Land,129.9784017,23.24211506,4.25E-269,3.302772861,195.5206793,275.6847438,149.130683,134.4841879,10.6309568,261.4966468,22.73655221,121.1764384,347.7157529,169.4565951,12:26:16,129.9784017,23.11530048,30.13945396,6,STGPS  
12:26:17,3139,880,F,Rocket,128.8768898,26.53676658,4.25E-269,3.302512042,196.7807865,300.8399399,141.7235445,121.6838894,9.508830776,245.0385313,24.12707277,105.6064546,369.1063848,194.9331448,12:26:17,128.8768898,23.11530048,30.13945396,6,STGPS  
12:26:18,3139,881,F,Rocket,127.775378,26.02898112,4.25E-269,3.298740647,191.8699456,288.0770461,152.5161654,116.2233868,10.2073226,235.4475388,22.85930868,101.7869482,322.2698979,189.0465053,12:26:18,127.775378,23.11530048,30.13945396,6,STGPS  
